	0	0	13243677	175.78125	2849	0.216165681113023	2071	9.71997192652241	2019	0.0757982931522171	16656	0.0168482923980593	-416	10.9428609129104	-872	0.314373088685015	-77	0.126496617295061	33	0.0471611839481147	-34	0.307983692671228	-17409	NaN	-9474	NaN	0	0	0	0	0	0	0	0	-22273	NaN	NaN	NaN
	0	0	13250077	371.09375	2850	0.204004329238939	2070	9.73202488845109	2018	0.087482729266533	16628	0.0287866731401661	-428	10.9269653594551	-860	0.307033639143731	-76	0.0967020812621272	35	0.031317079268089	-35	0.322468684044987	-17921	NaN	-8962	NaN	0	0	0	0	0	0	0	0	-22785	NaN	NaN	NaN
	0	0	13256477	566.40625	2850	0.204488470995067	2070	9.73226093766552	2020	0.0633936660673425	16640	0.0248389843417023	-424	10.9338524497188	-864	0.309480122324159	-67	-0.0295210383915665	43	-0.11269913989857	-15	0.0281598734421331	-16385	NaN	-8194	NaN	0	0	0	0	0	0	0	0	-24833	NaN	NaN	NaN
	0	0	13262877	761.71875	2849	0.204365629056945	2070	9.72021279306774	2020	0.0635116906745578	16600	0.0325437332451989	-432	10.9105468345198	-856	0.304587155963303	-78	-0.149236492595384	51	0.0660605650873743	-17	0.0592343353331113	-17409	NaN	-8706	NaN	0	0	0	0	0	0	0	0	-21249	NaN	NaN	NaN
	0	0	13269277	957.03125	2850	0.204004329238939	2070	9.73202488845109	2018	0.087482729266533	16636	0.028957399498448	-428	10.9318319525985	-856	0.304587155963303	-56	0.10640797590898	34	-0.291620980485482	-17	0.0556575198773827	-16129	NaN	-7426	NaN	0	0	0	0	0	0	0	0	-23297	NaN	NaN	NaN
	0	0	13275677	1152.34375	2849	0.228449874925229	2072	9.7199671091915	2020	0.063995832430686	16656	0.0332863456837737	-432	10.9440077316779	-852	0.302140672782875	-80	0.0194544792074624	40	0.0966577554500561	-28	0.220618063862891	-17665	NaN	-6146	NaN	0	0	0	0	0	0	0	0	-22273	NaN	NaN	NaN
	0	0	13282077	1347.65625	2848	0.240127085043185	2073	9.70767809804839	2019	0.0764004595155606	16644	0.0248112295034936	-424	10.936134432579	-868	0.311926605504587	-65	0.0214561295929189	40	-0.145493011659125	-35	0.320700583135715	-16385	NaN	-8450	NaN	0	0	0	0	0	0	0	0	-23809	NaN	NaN	NaN
	0	0	13288477	1542.96875	2848	0.228084962109043	2072	9.70780093998651	2019	0.0761583886374965	16644	0.0366307383897059	-436	10.9363136349528	-880	0.319266055045872	-80	0.133348084596842	32	0.0955188193961623	-6	-0.101548838749954	-17665	NaN	-9986	NaN	0	0	0	0	0	0	0	0	-22785	NaN	NaN	NaN
	0	0	13294877	1738.28125	2850	0.228330645985287	2072	9.73189722918206	2019	0.0759223394230659	16648	0.0288741349838219	-428	10.9386779011792	-868	0.311926605504587	-59	0.00317312263615673	41	-0.242162481831688	-24	0.158656131807836	-16641	NaN	-8194	NaN	0	0	0	0	0	0	0	0	-24065	NaN	NaN	NaN
	0	0	13301277	1933.59375	2852	0.19269203193717	2069	9.75648006879919	2020	0.0629155459748479	16644	0.0288264778104642	-428	10.9362950425113	-868	0.311926605504587	-74	-0.148956538146914	51	0.00148956538146914	-18	0.0732320577566116	-15617	NaN	-9474	NaN	0	0	0	0	0	0	0	0	-22273	NaN	NaN	NaN
	0	0	13307677	2128.90625	2851	0.204611312933189	2070	9.74430908226329	2020	0.0632756414601272	16660	0.0293941665617273	-428	10.9463308562212	-848	0.299694189602446	-86	0.0472150808194272	38	0.193232449676067	-20	0.104436351440676	-16385	NaN	-8450	NaN	0	0	0	0	0	0	0	0	-22529	NaN	NaN	NaN
	0	0	13314077	2324.21875	2850	0.204246400117003	2070	9.7321429130583	2019	0.0754381976669378	16660	0.0252280942316239	-424	10.9459684946736	-856	0.304587155963303	-56	-0.0254563979531795	43	-0.29030233674686	-29	0.231391895361481	-16897	NaN	-11266	NaN	0	0	0	0	0	0	0	0	-23041	NaN	NaN	NaN
	0	0	13320477	2519.53125	2849	0.203639416422753	2070	9.7198587192461	2017	0.0996452854733435	16648	0.0411461159394329	-440	10.939462358399	-856	0.304587155963303	-69	-0.135687800694691	50	-0.0793533721948287	-12	-0.0154369661425077	-16129	NaN	-8706	NaN	0	0	0	0	0	0	0	0	-22785	NaN	NaN	NaN
